Date,Home,Score_H,Away,Score_A
1/22/2026,South Alabama,90,@James Madison,83
1/22/2026,@Georgia St,69,Southern Miss,62
1/22/2026,Arkansas St,85,@Ga Southern,68
1/22/2026,@Coastal Car,72,Texas St,70
1/22/2026,@Appalachian St,72,Louisiana,58
1/22/2026,@Montana,81,Weber St,65
1/22/2026,@Idaho,86,CS Sacramento,76
1/22/2026,Portland St,65,@E Washington,61
1/22/2026,@Lipscomb,79,Stetson,74
1/22/2026,@Austin Peay,83,FGCU,62
1/22/2026,@North Florida,87,E Kentucky,85
1/22/2026,Cent Arkansas,86,@West Georgia,65
1/22/2026,Bellarmine,77,@Jacksonville,70
1/22/2026,@SIUE,74,Tennessee St,66
1/22/2026,@Morehead St,71,W Illinois,66
1/22/2026,@SE Missouri St,70,Ark Little Rock,65
1/22/2026,@Lindenwood,89,Tennessee Tech,68
1/22/2026,E Illinois,59,@Southern Indiana,51
1/22/2026,Missouri St,84,@New Mexico St,75
1/22/2026,@UTEP,83,Florida Intl,77
1/22/2026,@CS Fullerton,71,Long Beach St,61
1/22/2026,Quinnipiac,77,@Mt St Mary's,62
1/22/2026,@Sacred Heart,69,Canisius,66
1/22/2026,UC San Diego,80,@UC Davis,74
1/22/2026,@Montana St,74,Idaho St,62
1/22/2026,@Iona,61,Merrimack,60
1/22/2026,South Florida,82,@UAB,69
1/22/2026,Wisconsin,98,@Penn St,71
1/23/2026,@Butler,87,Marquette,76
1/23/2026,Mercyhurst,61,@New Haven,57
1/23/2026,@St Francis PA,81,Chicago St,60
1/23/2026,LIU Brooklyn,66,@Stonehill,63
1/23/2026,@Le Moyne,69,Wagner,67
1/23/2026,F Dickinson,76,@Central Conn,66
1/23/2026,Furman,89,@UNC Greensboro,66
1/23/2026,@ETSU,84,Citadel,55
1/23/2026,@Appalachian St,59,ULM,43
1/23/2026,@Austin Peay,73,Stetson,65
1/23/2026,@Lipscomb,86,FGCU,71
1/23/2026,@Southern Indiana,96,W Illinois,64
1/23/2026,@Jacksonville St,75,MTSU,58
1/23/2026,@Louisiana Tech,82,Kennesaw,76
1/23/2026,@Gardner Webb,67,SC Upstate,65
1/23/2026,High Point,93,@Radford,83
1/23/2026,@Longwood,81,Charleston So,79
1/23/2026,St Louis,97,@St Bonaventure,62
1/23/2026,Indiana,82,@Rutgers,59
1/23/2026,@Michigan,74,Ohio St,62
1/23/2026,East Carolina,63,@North Texas,59
1/23/2026,Utah St,65,@Colorado St,61
1/23/2026,Akron,86,@Ohio,65
1/23/2026,Massachusetts,68,@Buffalo,67
1/23/2026,@Charlotte,73,Tulane,70
1/24/2026,Georgetown,81,@Providence,78
1/24/2026,@DePaul,67,Seton Hall,60
1/24/2026,St John's,88,@Xavier,83
1/24/2026,@Connecticut,75,Villanova,67
1/24/2026,North Carolina,85,@Virginia,80
1/24/2026,California,78,@Stanford,66
1/24/2026,@SMU,83,Florida St,80
1/24/2026,NC State,81,@Pittsburgh,72
1/24/2026,@Louisville,85,Virginia Tech,71
1/24/2026,@Duke,90,Wake Forest,69
1/24/2026,@Boise St,96,Air Force,54
1/24/2026,TAM C. Christi,79,@Incarnate Word,71
1/24/2026,@Navy,84,Army,56
1/24/2026,Columbia,79,@Dartmouth,69
1/24/2026,St Thomas MN,90,@South Dakota,78
1/24/2026,NE Omaha,77,@Missouri KC,60
1/24/2026,N Dakota St,86,@Oral Roberts,58
1/24/2026,North Dakota,93,@Denver,86
1/24/2026,Oakland,95,@Detroit,87
1/24/2026,@Wright St,88,N Kentucky,80
1/24/2026,WI Milwaukee,65,@Youngstown St,64
1/24/2026,WI Green Bay,71,@Robert Morris,67
1/24/2026,@Ball St,58,N Illinois,53
1/24/2026,Kent,76,@E Michigan,75
1/24/2026,@W Michigan,77,C Michigan,65
1/24/2026,@Toledo,73,Bowling Green,72
1/24/2026,@Fairfield,61,Canisius,55
1/24/2026,@Marist,71,Quinnipiac,64
1/24/2026,@Iona,66,Manhattan,57
1/24/2026,Vermont,62,@Bryant,52
1/24/2026,@UMBC,79,MA Lowell,56
1/24/2026,@Maine,79,Binghamton,63
1/24/2026,@New Hampshire,80,SUNY Albany,72
1/24/2026,UNC Wilmington,75,@Hampton,67
1/24/2026,@Col Charleston,80,Elon,70
1/24/2026,@NC A&T,80,Towson,73
1/24/2026,Monmouth NJ,88,@Campbell,73
1/24/2026,@William & Mary,89,Hofstra,82
1/24/2026,@Drexel,83,Northeastern,78
1/24/2026,@Wofford,80,Mercer,77
1/24/2026,@W Carolina,88,VMI,58
1/24/2026,@Samford,75,Chattanooga,64
1/24/2026,CS Fullerton,93,@Cal Poly,78
1/24/2026,UC Irvine,61,@UC San Diego,59
1/24/2026,SF Austin,88,@Lamar,81
1/24/2026,@SE Louisiana,67,Nicholls St,61
1/24/2026,@McNeese St,82,New Orleans,63
1/24/2026,@James Madison,82,Texas St,57
1/24/2026,@Georgia St,82,Arkansas St,81
1/24/2026,Troy,83,@Ga Southern,78
1/24/2026,@Coastal Car,85,Southern Miss,67
1/24/2026,@Northern Arizona,81,N Colorado,77
1/24/2026,@Montana St,91,Weber St,88
1/24/2026,Portland St,69,@Idaho,66
1/24/2026,@E Washington,75,CS Sacramento,67
1/24/2026,@Missouri,88,Oklahoma,87
1/24/2026,Auburn,76,@Florida,67
1/24/2026,@West Georgia,74,Queens NC,66
1/24/2026,@Jacksonville,81,E Kentucky,76
1/24/2026,@North Florida,117,Bellarmine,114
1/24/2026,@SIUE,62,Tennessee Tech,58
1/24/2026,Tennessee St,96,@Lindenwood,86
1/24/2026,@Morehead St,73,E Illinois,68
1/24/2026,@Cal Baptist,78,Utah Valley,71
1/24/2026,@Utah Tech,102,Southern Utah,91
1/24/2026,Missouri St,62,@UTEP,57
1/24/2026,Florida Intl,81,@New Mexico St,78
1/24/2026,@Sam Houston St,73,WKU,58
1/24/2026,@Sacred Heart,71,Niagara,70
1/24/2026,Cornell,86,@Harvard,79
1/24/2026,Yale,77,@Penn,60
1/24/2026,@Norfolk St,103,Coppin St,76
1/24/2026,UTRGV,68,@Houston Chr,51
1/24/2026,@Loyola MD,67,Bucknell,62
1/24/2026,@Mt St Mary's,71,Rider,61
1/24/2026,@UC Davis,74,UC Riverside,66
1/24/2026,@Montana,69,Idaho St,60
1/24/2026,American Univ,76,@Holy Cross,67
1/24/2026,@Colgate,80,Boston Univ,79
1/24/2026,Winthrop,82,@Presbyterian,72
1/24/2026,@Merrimack,67,St Peter's,59
1/24/2026,Grand Canyon,68,@Fresno St,57
1/24/2026,San Diego St,82,@UNLV,71
1/24/2026,Alabama St,95,@Prairie View,80
1/24/2026,Morgan St,78,@Howard,77
1/24/2026,@New Mexico,80,Nevada,73
1/24/2026,@Bethune-Cookman,85,Jackson St,48
1/24/2026,Ark Pine Bluff,75,@Southern Univ,74
1/24/2026,@TX Southern,89,Alabama A&M,74
1/24/2026,@G Washington,85,Richmond,69
1/24/2026,@Rhode Island,74,George Mason,65
1/24/2026,Duquesne,71,@Loyola-Chicago,59
1/24/2026,@St Joseph's PA,81,Dayton,74
1/24/2026,VCU,75,@Davidson,69
1/24/2026,Temple,70,@UT San Antonio,64
1/24/2026,@Wichita St,74,Memphis,59
1/24/2026,@Texas Tech,90,Houston,86
1/24/2026,Iowa St,84,@Oklahoma St,71
1/24/2026,Kansas,86,@Kansas St,62
1/24/2026,UCF,95,@Colorado,86
1/24/2026,@BYU,91,Utah,78
1/24/2026,TCU,97,@Baylor,90
1/24/2026,@Arizona St,82,Cincinnati,68
1/24/2026,@Arizona,88,West Virginia,53
1/24/2026,Illinois,88,@Purdue,82
1/24/2026,@Michigan St,91,Maryland,48
1/24/2026,Tulsa,87,@Rice,81
1/24/2026,@Florida A&M,66,Alcorn St,58
1/24/2026,@Wyoming,66,San Jose St,62
1/24/2026,@Pacific,56,Seattle,54
1/24/2026,Santa Clara,85,@San Diego,73
1/24/2026,@Gonzaga,68,San Francisco,66
1/24/2026,St Mary's CA,75,@Portland,69
1/24/2026,@Washington St,95,Pepperdine,79
1/24/2026,@Northern Iowa,81,Murray St,76
1/24/2026,Drake,76,@Indiana St,62
1/24/2026,IL Chicago,85,@Bradley,70
1/24/2026,@Liberty,67,Delaware,51
1/24/2026,@Belmont,80,Illinois St,69
1/24/2026,Miami FL,85,@Syracuse,76
1/24/2026,Tennessee,79,@Alabama,73
1/24/2026,@Texas A&M,92,South Carolina,69
1/24/2026,@Texas,87,Georgia,67
1/24/2026,Vanderbilt,88,@Mississippi St,56
1/24/2026,UC Santa Barbara,74,@Long Beach St,71
1/24/2026,@Kentucky,72,Mississippi,63
1/24/2026,@Lehigh,64,Lafayette,59
1/24/2026,@Arkansas,85,LSU,81
1/24/2026,@Notre Dame,68,Boston College,64
1/24/2026,@Princeton,63,Brown,53
1/24/2026,@Hawaii,89,CS Northridge,68
1/24/2026,Nebraska,76,@Minnesota,57
1/24/2026,@UCLA,71,Northwestern,64
1/24/2026,Clemson,77,@Georgia Tech,63
1/25/2026,@Mercyhurst,61,Chicago St,59
1/25/2026,@South Florida,89,FL Atlantic,75
1/25/2026,USC,73,@Wisconsin,71
1/25/2026,@Washington,72,Oregon,57
1/26/2026,@Duke,83,Louisville,52
1/26/2026,UTRGV,64,@TAM C. Christi,55
1/26/2026,Arizona,86,@BYU,83
1/26/2026,Morgan St,79,@Norfolk St,78
1/26/2026,@Bethune-Cookman,82,Alcorn St,73
1/26/2026,Jackson St,66,@Florida A&M,65
1/26/2026,@Ohio St,84,Penn St,78
1/26/2026,@S Carolina St,70,Delaware St,64
1/26/2026,@Stonehill,61,Central Conn,59
1/26/2026,Le Moyne,87,@F Dickinson,74
1/27/2026,@Connecticut,87,Providence,81
1/27/2026,@Marquette,86,Creighton,62
1/27/2026,@Pittsburgh,80,Wake Forest,76
1/27/2026,Virginia,100,@Notre Dame,97
1/27/2026,@NC State,88,Syracuse,68
1/27/2026,@Virginia Tech,71,Georgia Tech,65
1/27/2026,@N Illinois,85,W Michigan,65
1/27/2026,@Akron,91,Toledo,81
1/27/2026,@Miami OH,86,Massachusetts,84
1/27/2026,@Kent,72,Ohio,57
1/27/2026,@C Michigan,100,E Michigan,65
1/27/2026,Buffalo,89,@Bowling Green,78
1/27/2026,Arkansas,83,@Oklahoma,79
1/27/2026,@Vanderbilt,80,Kentucky,55
1/27/2026,@Alabama,90,Missouri,64
1/27/2026,Boise St,89,@San Jose St,58
1/27/2026,@Nevada,66,Grand Canyon,60
1/27/2026,@VCU,77,Richmond,69
1/27/2026,St Joseph's PA,85,@Loyola-Chicago,64
1/27/2026,@St Louis,79,G Washington,76
1/27/2026,Rhode Island,81,@Dayton,76
1/27/2026,@West Virginia,59,Kansas St,54
1/27/2026,@UCF,79,Arizona St,76
1/27/2026,Michigan St,88,@Rutgers,79
1/27/2026,@Michigan,75,Nebraska,72
1/27/2026,@Indiana,72,Purdue,67
1/27/2026,New Mexico,89,@UNLV,61
1/27/2026,@IL Chicago,76,Indiana St,74
1/27/2026,@SF Austin,69,Northwestern LA,67
1/27/2026,@TX Southern,96,Alabama St,64
1/27/2026,McNeese St,76,@SE Louisiana,66
1/27/2026,@Lamar,82,East Texas A&M,61
1/27/2026,@Houston Chr,81,Incarnate Word,75
1/27/2026,Alabama A&M,80,@Prairie View,60
1/27/2026,New Orleans,80,@Nicholls St,62
1/28/2026,@Seton Hall,86,Xavier,68
1/28/2026,@Georgetown,70,DePaul,61
1/28/2026,@St John's,92,Butler,70
1/28/2026,Navy,58,@Boston Univ,50
1/28/2026,Denver,69,@Missouri KC,61
1/28/2026,@NE Omaha,80,S Dakota St,71
1/28/2026,Oakland,74,@PFW,65
1/28/2026,@Robert Morris,74,IUPUI,58
1/28/2026,@Texas St,72,Marshall,68
1/28/2026,Old Dominion,75,@Arkansas St,71
1/28/2026,@Bellarmine,77,West Georgia,74
1/28/2026,Cent Arkansas,100,@Queens NC,90
1/28/2026,Austin Peay,90,@E Kentucky,82
1/28/2026,Jacksonville St,78,@Florida Intl,74
1/28/2026,Delaware,73,@New Mexico St,64
1/28/2026,@Kennesaw,72,WKU,69
1/28/2026,Sam Houston St,80,@Missouri St,71
1/28/2026,Louisiana Tech,69,@UTEP,59
1/28/2026,@Loyola MD,77,American Univ,68
1/28/2026,@Colgate,79,Holy Cross,74
1/28/2026,@Fordham,64,La Salle,58
1/28/2026,St Bonaventure,87,@Duquesne,79
1/28/2026,@George Mason,60,Davidson,52
1/28/2026,South Florida,97,@Tulane,83
1/28/2026,@Tulsa,82,North Texas,66
1/28/2026,Rice,83,@East Carolina,77
1/28/2026,Charlotte,80,@Temple,76
1/28/2026,UAB,83,@UT San Antonio,73
1/28/2026,Houston,79,@TCU,70
1/28/2026,@Cincinnati,67,Baylor,57
1/28/2026,@Army,67,Lehigh,64
1/28/2026,@Wisconsin,67,Minnesota,63
1/28/2026,UCLA,73,@Oregon,57
1/28/2026,@Iowa,73,USC,72
1/28/2026,@Utah St,94,Wyoming,62
1/28/2026,@S Illinois,65,Northern Iowa,50
1/28/2026,Illinois St,70,@Murray St,65
1/28/2026,@Drake,82,Evansville,78
1/28/2026,Belmont,78,@Valparaiso,77
1/28/2026,@Florida St,63,California,61
1/28/2026,Mississippi St,80,@LSU,66
1/28/2026,@Auburn,88,Texas,82
1/28/2026,@Miami FL,79,Stanford,70
1/28/2026,Florida,95,@South Carolina,48
1/28/2026,@San Diego St,73,Colorado St,50
1/28/2026,@Washington St,70,Seattle,58
1/28/2026,Oregon St,72,@Loy Marymount,69
1/28/2026,@Pacific,74,Portland,51
1/28/2026,@Santa Clara,88,San Francisco,73
1/28/2026,San Diego,92,@Pepperdine,88
1/28/2026,@Southern Univ,80,MS Valley St,69
1/28/2026,Tennessee,86,@Georgia,85
1/28/2026,@Lafayette,81,Bucknell,79
1/29/2026,@UC Riverside,71,Long Beach St,61
1/29/2026,@South Dakota,77,Oral Roberts,69
1/29/2026,North Dakota,81,@St Thomas MN,80
1/29/2026,Central Conn,62,@Wagner,55
1/29/2026,@LIU Brooklyn,83,Le Moyne,61
1/29/2026,@Stonehill,58,F Dickinson,57
1/29/2026,NJIT,77,@SUNY Albany,68
1/29/2026,@New Hampshire,66,MA Lowell,61
1/29/2026,@Vermont,64,UMBC,55
1/29/2026,@Binghamton,63,Bryant,60
1/29/2026,Stony Brook,81,@Campbell,69
1/29/2026,@Elon,79,William & Mary,76
1/29/2026,@Drexel,58,Hampton,51
1/29/2026,@Monmouth NJ,83,NC A&T,81
1/29/2026,UNC Wilmington,82,@Towson,73
1/29/2026,Col Charleston,66,@Hofstra,64
1/29/2026,@Citadel,80,VMI,56
1/29/2026,@Mercer,95,UNC Greensboro,77
1/29/2026,@Furman,78,Samford,73
1/29/2026,W Carolina,90,@ETSU,88
1/29/2026,Wofford,81,@Chattanooga,55
1/29/2026,@UC Irvine,87,Hawaii,76
1/29/2026,UC Santa Barbara,62,@UC San Diego,48
1/29/2026,James Madison,73,@Troy,64
1/29/2026,@Louisiana,82,Georgia St,72
1/29/2026,@South Alabama,53,Coastal Car,48
1/29/2026,Appalachian St,70,@Southern Miss,63
1/29/2026,@CS Sacramento,83,Montana St,80
1/29/2026,@N Colorado,91,Idaho,83
1/29/2026,@Northern Arizona,92,E Washington,86
1/29/2026,Stetson,84,@North Florida,77
1/29/2026,@FGCU,72,North Alabama,64
1/29/2026,@Jacksonville,70,Lipscomb,65
1/29/2026,@UT Arlington,80,Southern Utah,61
1/29/2026,Utah Valley,83,@Tarleton St,55
1/29/2026,Utah Tech,76,@Abilene Chr,70
1/29/2026,Cal Poly,104,@CS Bakersfield,79
1/29/2026,@Mercyhurst,70,New Haven,51
1/29/2026,@CS Northridge,94,UC Davis,78
1/29/2026,Lindenwood,73,@Southern Indiana,60
1/29/2026,TN Martin,76,@E Illinois,68
1/29/2026,Montana,64,@Portland St,60
1/29/2026,Radford,84,@Charleston So,75
1/29/2026,@High Point,84,Presbyterian,81
1/29/2026,@SC Upstate,65,Longwood,60
1/29/2026,@UNC Asheville,69,Gardner Webb,50
1/29/2026,@Memphis,92,FL Atlantic,65
1/29/2026,@Iowa St,97,Colorado,67
1/29/2026,@Northwestern,94,Penn St,73
1/29/2026,@Illinois,75,Washington,66
1/29/2026,@Tennessee St,70,Ark Little Rock,63
1/29/2026,@Morehead St,67,SIUE,65
1/29/2026,SE Missouri St,78,@W Illinois,74
1/29/2026,Liberty,81,@MTSU,65
1/30/2026,@Akron,69,Kent,52
1/30/2026,Fairfield,71,@Iona,70
1/30/2026,@Villanova,87,Providence,73
1/30/2026,Cleveland St,89,@WI Green Bay,82
1/30/2026,Wright St,76,@WI Milwaukee,69
1/30/2026,@Detroit,90,N Kentucky,77
1/30/2026,@Youngstown St,85,IUPUI,76
1/30/2026,@St Peter's,66,Mt St Mary's,58
1/30/2026,Siena,82,@Niagara,79
1/30/2026,Marist,88,@Canisius,86
1/30/2026,@Manhattan,95,Rider,90
1/30/2026,Sacred Heart,98,@Quinnipiac,91
1/30/2026,@Yale,83,Dartmouth,68
1/30/2026,Harvard,69,@Brown,59
1/30/2026,@Columbia,72,Penn,67
1/30/2026,@VCU,89,Loyola-Chicago,75
1/30/2026,@St Louis,102,Dayton,71
1/30/2026,@Cornell,87,Princeton,64
1/30/2026,Michigan,83,@Michigan St,71
1/30/2026,@Grand Canyon,86,Boise St,69
1/30/2026,@Nevada,89,UNLV,76
1/30/2026,@Charlotte,80,Rice,70
1/30/2026,Ga Southern,79,@ULM,76
1/31/2026,@UC Santa Barbara,83,CS Fullerton,69
1/31/2026,@Delaware St,65,MD E Shore,57
1/31/2026,@Xavier,68,DePaul,66
1/31/2026,@Seton Hall,69,Marquette,64
1/31/2026,Georgetown,77,@Butler,64
1/31/2026,Connecticut,85,@Creighton,58
1/31/2026,NC State,96,@Wake Forest,78
1/31/2026,Duke,72,@Virginia Tech,58
1/31/2026,California,86,@Miami FL,85
1/31/2026,@Louisville,88,SMU,74
1/31/2026,North Carolina,91,@Georgia Tech,75
1/31/2026,@Clemson,63,Pittsburgh,52
1/31/2026,@Syracuse,86,Notre Dame,72
1/31/2026,Virginia,73,@Boston College,66
1/31/2026,Fresno St,79,@Air Force,62
1/31/2026,@Chicago St,78,Mercyhurst,74
1/31/2026,@Navy,87,Loyola MD,71
1/31/2026,Princeton,80,@Columbia,68
1/31/2026,@S Dakota St,95,Oral Roberts,72
1/31/2026,NE Omaha,84,@Denver,82
1/31/2026,N Dakota St,89,@South Dakota,84
1/31/2026,@PFW,83,Robert Morris,71
1/31/2026,Ohio,95,@Buffalo,83
1/31/2026,@Miami OH,85,N Illinois,61
1/31/2026,@Massachusetts,70,E Michigan,67
1/31/2026,@C Michigan,62,Bowling Green,59
1/31/2026,@Toledo,73,Ball St,55
1/31/2026,Penn,91,@Cornell,81
1/31/2026,New Haven,81,@St Francis PA,69
1/31/2026,Stonehill,65,@Le Moyne,54
1/31/2026,@Wagner,75,F Dickinson,72
1/31/2026,NJIT,79,@Vermont,77
1/31/2026,@Bryant,92,New Hampshire,84
1/31/2026,UMBC,68,@SUNY Albany,65
1/31/2026,@MA Lowell,91,Maine,77
1/31/2026,Col Charleston,89,@Northeastern,84
1/31/2026,Campbell,104,@William & Mary,96
1/31/2026,@Drexel,61,NC A&T,60
1/31/2026,@Towson,82,Hampton,50
1/31/2026,Hofstra,73,@Monmouth NJ,57
1/31/2026,Stony Brook,72,@Elon,68
1/31/2026,@Citadel,71,UNC Greensboro,66
1/31/2026,@Mercer,95,VMI,81
1/31/2026,Cal Poly,94,@UC Riverside,87
1/31/2026,UTRGV,106,@Incarnate Word,93
1/31/2026,@SF Austin,85,SE Louisiana,58
1/31/2026,@New Orleans,75,Northwestern LA,64
1/31/2026,McNeese St,64,@Lamar,63
1/31/2026,Nicholls St,72,@East Texas A&M,68
1/31/2026,@Texas St,81,Old Dominion,64
1/31/2026,Marshall,70,@Arkansas St,61
1/31/2026,@South Alabama,69,Georgia St,67
1/31/2026,@Louisiana,69,Ga Southern,60
1/31/2026,Appalachian St,66,@Troy,44
1/31/2026,@CS Sacramento,86,Montana,79
1/31/2026,Idaho,79,@Northern Arizona,62
1/31/2026,@N Colorado,74,E Washington,71
1/31/2026,Texas,79,@Oklahoma,69
1/31/2026,Texas A&M,92,@Georgia,77
1/31/2026,@Bellarmine,78,Queens NC,75
1/31/2026,North Alabama,68,@Stetson,66
1/31/2026,Lipscomb,100,@North Florida,94
1/31/2026,FGCU,68,@Jacksonville,49
1/31/2026,@Cent Arkansas,90,E Kentucky,81
1/31/2026,Austin Peay,81,@West Georgia,78
1/31/2026,TN Martin,84,@W Illinois,44
1/31/2026,SIUE,58,@Southern Indiana,46
1/31/2026,@Tennessee Tech,87,Ark Little Rock,77
1/31/2026,Lindenwood,79,@Morehead St,78
1/31/2026,SE Missouri St,77,@E Illinois,59
1/31/2026,Cal Baptist,87,@UT Arlington,77
1/31/2026,Utah Tech,65,@Tarleton St,59
1/31/2026,Southern Utah,79,@Abilene Chr,76
1/31/2026,@UTEP,70,Delaware,55
1/31/2026,@Missouri St,74,Jacksonville St,67
1/31/2026,@Sam Houston St,83,Louisiana Tech,67
1/31/2026,@Kennesaw,76,New Mexico St,53
1/31/2026,LIU Brooklyn,80,@Central Conn,59
1/31/2026,@Weber St,81,Idaho St,79
1/31/2026,Morgan St,89,@Coppin St,80
1/31/2026,@TAM C. Christi,73,Houston Chr,71
1/31/2026,@CS Northridge,81,UC San Diego,64
1/31/2026,@Portland St,63,Montana St,54
1/31/2026,Hawaii,89,@Long Beach St,82
1/31/2026,UC Davis,80,@CS Bakersfield,72
1/31/2026,Harvard,67,@Yale,65
1/31/2026,@Army,69,Holy Cross,68
1/31/2026,@Bucknell,103,Boston Univ,97
1/31/2026,@Winthrop,84,UNC Asheville,71
1/31/2026,Radford,93,@Presbyterian,84
1/31/2026,High Point,71,@Longwood,59
1/31/2026,@Utah St,71,San Diego St,66
1/31/2026,Bethune-Cookman,69,@Alabama St,54
1/31/2026,Grambling,69,@Jackson St,66
1/31/2026,@Howard,88,Norfolk St,60
1/31/2026,@Prairie View,85,TX Southern,78
1/31/2026,@Alcorn St,78,Southern Univ,73
1/31/2026,@Alabama A&M,72,Florida A&M,65
1/31/2026,St Joseph's PA,67,@La Salle,58
1/31/2026,Fordham,79,@G Washington,65
1/31/2026,Davidson,79,@Richmond,54
1/31/2026,@Temple,79,South Florida,78
1/31/2026,UAB,72,@North Texas,68
1/31/2026,Baylor,63,@West Virginia,53
1/31/2026,Oklahoma St,81,@Utah,69
1/31/2026,@Kansas,90,BYU,82
1/31/2026,@Houston,76,Cincinnati,54
1/31/2026,@UCF,88,Texas Tech,80
1/31/2026,Arizona,87,@Arizona St,74
1/31/2026,@Wisconsin,92,Ohio St,82
1/31/2026,Washington,76,@Northwestern,62
1/31/2026,@Lehigh,77,Colgate,76
1/31/2026,New Mexico,90,@San Jose St,80
1/31/2026,Santa Clara,104,@Loy Marymount,73
1/31/2026,@Gonzaga,73,St Mary's CA,65
1/31/2026,@Washington St,104,Portland,74
1/31/2026,@San Francisco,87,Pacific,82
1/31/2026,Oregon St,78,@San Diego,76
1/31/2026,Valparaiso,76,@Indiana St,72
1/31/2026,IL Chicago,68,@S Illinois,66
1/31/2026,@Northern Iowa,71,Evansville,55
1/31/2026,Bradley,87,@Drake,73
1/31/2026,@Belmont,103,Murray St,86
1/31/2026,WKU,65,@MTSU,60
1/31/2026,Lafayette,67,@American Univ,65
1/31/2026,@USC,78,Rutgers,75
1/31/2026,@Southern Miss,73,James Madison,65
1/31/2026,@Florida St,88,Stanford,80
1/31/2026,@Tennessee,77,Auburn,69
1/31/2026,@Vanderbilt,71,Mississippi,68
1/31/2026,Indiana,98,@UCLA,97
1/31/2026,LSU,92,@South Carolina,87
1/31/2026,Ark Pine Bluff,78,@MS Valley St,70
1/31/2026,Dartmouth,77,@Brown,70
1/31/2026,@Missouri,84,Mississippi St,79
1/31/2026,@Wyoming,68,Colorado St,57
1/31/2026,Kentucky,85,@Arkansas,77
1/31/2026,George Mason,77,@St Bonaventure,73
2/1/2026,@Merrimack,75,Sacred Heart,58
2/1/2026,Quinnipiac,72,@Fairfield,65
2/1/2026,Cleveland St,90,@WI Milwaukee,88
2/1/2026,Wright St,83,@WI Green Bay,75
2/1/2026,@Oakland,76,N Kentucky,65
2/1/2026,Siena,78,@Canisius,63
2/1/2026,Marist,58,@Niagara,46
2/1/2026,@Mt St Mary's,72,Manhattan,65
2/1/2026,@Rider,81,St Peter's,78
2/1/2026,@Duquesne,76,Rhode Island,61
2/1/2026,@Tulsa,93,Wichita St,83
2/1/2026,Tulane,78,@Memphis,76
2/1/2026,East Carolina,76,@FL Atlantic,75
2/1/2026,Iowa St,95,@Kansas St,61
2/1/2026,@Colorado,87,TCU,61
2/1/2026,@Penn St,77,Minnesota,75
2/1/2026,Iowa,84,@Oregon,66
2/1/2026,Illinois,78,@Nebraska,69
2/1/2026,Purdue,93,@Maryland,63
2/1/2026,@Florida,100,Alabama,77
2/1/2026,@St Thomas MN,99,Missouri KC,64
2/1/2026,@Furman,75,Chattanooga,70
2/1/2026,Samford,88,@W Carolina,74
2/1/2026,ETSU,86,@Wofford,72
2/1/2026,Coastal Car,83,@ULM,79
2/2/2026,Nicholls St,61,@Northwestern LA,58
2/2/2026,@SF Austin,67,McNeese St,60
2/2/2026,New Orleans,94,@East Texas A&M,85
2/2/2026,@CS Sacramento,104,Weber St,90
2/2/2026,@North Carolina,87,Syracuse,77
2/2/2026,@Lamar,73,SE Louisiana,54
2/2/2026,@UTRGV,74,Houston Chr,57
2/2/2026,Incarnate Word,71,@TAM C. Christi,69
2/2/2026,Kansas,64,@Texas Tech,61
2/2/2026,@Portland St,88,Idaho St,65
2/2/2026,Boston Univ,72,@Holy Cross,64
2/2/2026,@Alabama St,79,Florida A&M,66
2/2/2026,Grambling,74,@Alcorn St,50
2/2/2026,Bethune-Cookman,80,@Alabama A&M,62
2/2/2026,Southern Univ,96,@Jackson St,91
2/2/2026,@NC Central,65,MD E Shore,63
2/2/2026,Tennessee Tech,90,@Tennessee St,85
2/2/2026,Howard,72,@Coppin St,53
2/3/2026,St John's,68,@DePaul,56
2/3/2026,@Connecticut,92,Xavier,60
2/3/2026,NC State,84,@SMU,83
2/3/2026,@Virginia,67,Pittsburgh,47
2/3/2026,@Duke,67,Boston College,49
2/3/2026,@Grand Canyon,81,Air Force,57
2/3/2026,@Ohio,91,W Michigan,71
2/3/2026,Miami OH,73,@Buffalo,71
2/3/2026,Kent,75,@Toledo,72
2/3/2026,@Massachusetts,95,C Michigan,89
2/3/2026,@Bowling Green,77,Ball St,52
2/3/2026,Akron,66,@E Michigan,64
2/3/2026,@Niagara,65,Canisius,56
2/3/2026,@Tennessee,84,Mississippi,66
2/3/2026,@Texas,84,South Carolina,75
2/3/2026,SIUE,78,@Lindenwood,72
2/3/2026,@Boise St,91,Nevada,87
2/3/2026,@San Diego St,72,Wyoming,63
2/3/2026,@Loyola-Chicago,71,La Salle,61
2/3/2026,VCU,63,@Fordham,59
2/3/2026,@Dayton,72,St Bonaventure,70
2/3/2026,St Louis,91,@Davidson,82
2/3/2026,@USC,81,Indiana,75
2/3/2026,@UCLA,98,Rutgers,66
2/3/2026,@Fresno St,98,UNLV,96
2/3/2026,S Illinois,54,@Illinois St,50
2/3/2026,Indiana St,84,@Evansville,63
2/3/2026,@Murray St,81,IL Chicago,74
2/3/2026,@Bradley,72,Valparaiso,65
2/3/2026,@Belmont,103,Drake,90
2/3/2026,@TN Martin,55,Ark Little Rock,52
2/4/2026,@Providence,97,Butler,87
2/4/2026,@Georgetown,76,Creighton,68
2/4/2026,@Villanova,72,Seton Hall,60
2/4/2026,Navy,65,@Lafayette,50
